,Unnamed: 0,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
1532,129959,China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,12.6970619754475,12.759858865325,12.80143520109,12.8211547472436,12.8408725348885,12.8669586059388,12.9030172525385,12.8966344923446,12.9226135155496,12.9429683203196,12.8778413090614,12.800416828082,12.7282023347818,12.7071931712043,12.6958930783302,12.6893569275309,12.6808167538056,12.6785032793826,12.678245804438,,
1533,129960,China,CHN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0947740655528672,0.0945534806777529,0.0942281231646361,0.0937872813567215,0.0933752890843508,0.0930163088700028,0.0927575984348065,0.092228768898652,0.0919422457923006,0.0916301849375779,0.0907298694405717,0.0896929076195043,0.0885839505534674,0.0878506352513131,0.0872209992273264,0.086670676735321,0.0861174241059526,0.0855821632055235,0.0851811428897317,,
1534,129961,China,CHN,Arable land (hectares),AG.LND.ARBL.HA,119666000.0,120257844.4,120649688.9,120835533.3,121021377.8,121267222.2,121607066.7,121546911.1,121791755.6,121983600.0,121369800.0,120640100.0,119959500.0,119761500.0,119655000.0,119593400.0,119512900.0,119491100.0,119488700.0,,
1535,129962,China,CHN,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,
1536,129963,China,CHN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.535967206132327,0.518241452340739,0.506863876672237,0.497491419417245,0.492516409895871,0.488702454520507,0.466617928197553,0.372590071115176,0.372661072702327,0.380874907504302,0.381423064353003,0.378059593283361,0.382313477515638,0.380462908063471,0.378227096488185,0.357497144609445,0.33785987123813,0.337222682909004,0.337094079549137,0.316866700072875,
1537,129964,China,CHN,"Armed forces personnel, total",MS.MIL.TOTL.P1,3910000.0,3810000.0,3770000.0,3750000.0,3755000.0,3755000.0,3605000.0,2885000.0,2885000.0,2945000.0,2945000.0,2945000.0,2993000.0,2993000.0,2993000.0,2843000.0,2695000.0,2695000.0,2695000.0,2535000.0,
1538,129965,China,CHN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,295000000.0,513000000.0,523000000.0,698000000.0,411000000.0,285000000.0,664000000.0,510000000.0,651000000.0,1137000000.0,1475000000.0,1271000000.0,1526000000.0,2067000000.0,1212000000.0,1780000000.0,2410000000.0,1438000000.0,1169000000.0,1472000000.0,760000000.0
1539,129966,China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2522000000.0,2816000000.0,2871000000.0,2333000000.0,3287000000.0,3558000000.0,2847000000.0,1639000000.0,1809000000.0,1368000000.0,981000000.0,1055000000.0,1571000000.0,1289000000.0,1077000000.0,1262000000.0,1139000000.0,1338000000.0,1962000000.0,1347000000.0,811000000.0
1540,129967,China,CHN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,9.62064476520813,11.9959426599808,15.6203831013178,19.8934001303742,24.9137521108575,30.4737295638323,37.6899798036848,46.8552381163042,55.053668984737,77.1327013122446,81.7435641409271,84.4295153160611,97.1189881243622,95.5469967466391,87.8769419737025
1541,129968,China,CHN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,645.0,,,,,645.0,,,,,645.0,,,,,645.0,,,
1542,129969,China,CHN,Average time to clear exports through customs (days),IC.CUS.DURS.EX,,,,,,,,,,,,,7.6,,,,,,,,
1543,129970,China,CHN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,
1544,129971,China,CHN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,11.923061233067,12.0115138926075,11.99,10.4888425346496,10.1799847892851,10.2406600477656,9.99808385968208,7.98817202448845,9.04422,8.43351
1545,129972,China,CHN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,
1546,129973,China,CHN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,
1547,129974,China,CHN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,
1548,129975,China,CHN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,
1549,129976,China,CHN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,
1550,129977,China,CHN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,
1551,129978,China,CHN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,7.19925303612357,8.43749160534709,8.14334311867584,8.55609299926453,9.07018860286852,9.30731912203824,9.23936276925059
1552,129979,China,CHN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,
1553,129980,China,CHN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,1.13237045139299,0.961585528954036,0.953674330051852,0.999702805112438,1.24873335628106,1.67388016445151,1.74447934478824,1.74435460635256,1.83294883223349,1.86175485330958,1.8396196916329
1554,129981,China,CHN,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,36.0,2.0,,,,,,5.0,,,,,
1555,129982,China,CHN,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,2.16297882472961,,,,,,,
1556,129983,China,CHN,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,2.99868231454562,,,,,,,
1557,129984,China,CHN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,24.2421733254429,,,,,,,
1558,129985,China,CHN,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,
1559,129986,China,CHN,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,99.98,99.98
1560,129987,China,CHN,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1561,129988,China,CHN,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,99.92,99.92
1562,129989,China,CHN,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,96.0,,
1563,129990,China,CHN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.03,13.38,12.86,12.41,12.29,12.4,12.09,12.1,12.14,12.13,11.9,11.93,12.1,12.08,12.37,12.07,12.95,12.43,10.94,10.5,
1564,129991,China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.6,97.3,96.7,95.9,97.3,97.5,97.8,98.4,99.1,99.3,99.6,99.7,99.8,99.9,99.9,99.9,99.9,,,,
1565,129992,China,CHN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,272.99,293.33,318.03,345.99,385.08,427.96,470.93,504.9,535.92
1566,129993,China,CHN,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,10.02,10.0,10.0,10.0,10.0,10.0,9.94,9.94,9.94,9.94,9.94,,,9.98,9.98,9.98,10.01,10.01,10.01,10.01
1567,129994,China,CHN,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,9.64,9.63,9.63,9.63,9.63,9.63,9.55,9.55,9.55,9.55,9.55,,,9.51,9.51,9.51,9.53,9.53,9.53,9.53
1568,129995,China,CHN,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,11.32,11.27,11.27,11.27,11.27,11.27,11.28,11.28,11.28,11.28,11.28,,,11.37,11.37,11.37,11.43,11.43,11.43,11.43
1569,129996,China,CHN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,11.6,,,,,,,,
1570,129997,China,CHN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,135.580416035304,141.08562496034,145.390144727744,153.550935354663,149.793554727932,151.085803562345,157.494532482608,149.371964536552,148.840914139071,175.091378859566,176.126636974039,174.527719800556,180.873584238607,186.609379383303,190.870921682684,202.11388866789,207.673757889367,201.406397971845,195.035875938151,197.886547609537,211.387095505593
1571,129998,China,CHN,Broad money (current LCU),FM.LBL.BMNY.CN,13596023000000.0,15641193000000.0,17696514000000.0,21101282000000.0,24242613000000.0,28301227000000.0,34560360000000.0,40344221000000.0,47516660000000.0,61022452307585.9,72585178555593.3,85159087106100.0,97414886583000.0,110652500263258.0,122837482925283.0,139227813190717.0,155006666873100.0,167577363382557.0,179292800240995.0,195218087092332.0,214766371891765.0
1572,129999,China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,12.3247819807429,15.042413505773,13.1404362825777,19.2397666568681,14.8869201406815,16.741652395309,22.1161188523734,16.7355345835518,17.778107551017,28.4232778726154,18.9483146133247,17.3229697862854,14.3916520166902,13.5889022146314,11.0119361361336,13.343101694296,11.3331189514331,8.10977796183974,6.99106169351358,8.8822790596896,10.0135623141248
1573,130000,China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,9.56171111489513,8.58730569952033,7.18089124779846,6.12539958038876,4.70180693505321,4.15411351495335,4.0105799474003,3.42947354486777,3.47816805403171,3.64166728021092,3.67953939219142,4.04939503007177,4.55571692638101,4.60246926580338,5.12687975420285,6.56542485615927,7.53103291084672,7.66266743743743,8.55367067285623,8.76791796035628,9.27009826107864
1574,130001,China,CHN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,
1575,130002,China,CHN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,14823866.0,14403875.0,14426596.0,14598934.0,14786243.0,14850730.0,14995706.0,14987636.0,15157263.0,15062980.0,15054057.0,15263615.0,15446318.0,15633567.0,16363366.0,16647935.0,16019262.0,15576685.0,14831310.0,,
1576,130003,China,CHN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,9.45105229809989,,,,,,,,,,5.09855007586708,,,,,4.13279712445999,,,,3.54971055780421,
1577,130004,China,CHN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.50514782134964,,,,,,,,,,8.45468322056477,,,,,7.52589476453976,,,,6.81721294175657,
1578,130005,China,CHN,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,81.0437980147124,,,,,,,,,,86.4467666901341,,,,,88.3413091635005,,,,89.6330763010546,
1579,130006,China,CHN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,
1580,130007,China,CHN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,
1581,130008,China,CHN,Cereal production (metric tons),AG.PRD.CREL.MT,407336509.0,398396811.0,398688240.0,376655003.0,413163790.0,429370265.0,452800282.0,457809418.0,480125970.0,483277147.0,497920509.0,521171808.0,541163568.0,554422547.0,559325222.0,623197344.0,618011522.0,619879237.0,612170193.0,,
1582,130009,China,CHN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4756.4,4802.2,4873.5,4875.8,5189.8,5225.6,5315.5,5319.8,5549.2,5449.9,5526.1,5709.4,5827.1,5894.1,5893.2,5896.3,5979.5,6028.6,6081.4,,
1583,130010,China,CHN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,
1584,130011,China,CHN,Changes in inventories (current LCU),NE.GDI.STKB.CN,99840000000.0,231490000000.0,133290000000.0,187230000000.0,375070000000.0,172395951500.0,260001807000.0,699463987200.0,1024088424600.0,538343094800.0,1082575440900.0,1365627280400.0,1063928939700.0,1114879849800.0,1266441483300.0,785627905100.0,805369233800.0,958598673900.0,873725266600.0,422742769500.0,671800000000.0
1585,130012,China,CHN,Changes in inventories (current US$),NE.GDI.STKB.CD,12060301507.5377,27967524857.74,16103660746.6473,22620514679.2316,45315822540.1121,21038520862.0627,32608649635.0365,91944000946.4344,147378419646.84,78804212138.0683,159900660369.555,211348337135.34,168548538520.032,179941226282.32,206146675017.092,126154621453.232,121208403010.008,141829714431.556,132062464721.886,61192572737.5369,97351031764.4331
1586,130013,China,CHN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1280970000.0,1938000000.0,3114004040.6535,3548126751.5953,4496604795.5981,5321253863.3468,6634081020.03558,8192067402.3259,10319466356.1387,11065271082.0,13039546459.0,14706108691.0,17748983437.0,21033078371.0,22613800781.52,22022366054.63,23979580207.69,28746479819.35,35782953953.25,34370466477.86,37781733949.96
1587,130014,China,CHN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,80348000.0,110000000.0,132822320.4866,106978898.2646,236359258.2114,157401785.777,204503785.234955,342634074.968637,570536223.222954,429452520.0,830483814.0,743301698.0,1044102041.0,886670295.0,676381923.65,1084600061.07,1161195654.71,4803034260.13,5561288668.09,6604705952.4,8554460469.53
1588,130015,China,CHN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,12.0281931530474,11.5254178971296,11.3085596547335,10.9455976568021,11.1238096738042,10.9899536599251,10.4352318848741,10.7936022080641,10.7936022079296,10.7936022085299,10.7936022082782,10.8113828302765,10.8113828302316,10.8113828302756,10.8113828299006,10.8113828300648,10.8113828301273,10.8113828300737,10.8113828298907,,
1589,130016,China,CHN,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1590,130017,China,CHN,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1591,130018,China,CHN,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1592,130019,China,CHN,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1593,130020,China,CHN,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1594,130021,China,CHN,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1595,130022,China,CHN,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1596,130023,China,CHN,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1597,130024,China,CHN,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1598,130025,China,CHN,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,
1599,130026,China,CHN,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,
1600,130027,China,CHN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1601,130028,China,CHN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1602,130029,China,CHN,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1603,130030,China,CHN,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1604,130031,China,CHN,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1605,130032,China,CHN,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,
1606,130033,China,CHN,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1607,130034,China,CHN,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1608,130035,China,CHN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1609,130036,China,CHN,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1610,130037,China,CHN,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1611,130038,China,CHN,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1612,130039,China,CHN,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,
1613,130040,China,CHN,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1614,130041,China,CHN,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,
1615,130042,China,CHN,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,,,,,,,,,,,,,,,,,,,,,
1616,130043,China,CHN,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,
1617,130044,China,CHN,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,
